origin,timestamp,horizon,analysis_period,actual_P_kW,actual_Q_kVAr,S24-T10_P_kW,S24-T10_Q_kVAr,S24-T30_P_kW,S24-T30_Q_kVAr,S24-T60_P_kW,S24-T60_Q_kVAr,S36-T60_P_kW,S36-T60_Q_kVAr,S48-T60_P_kW,S48-T60_Q_kVAr,SNaive-168_P_kW,SNaive-168_Q_kVAr,SNaive-24_P_kW,SNaive-24_Q_kVAr
2022-01-02,2022-01-02 13:00:00,14,primary_54,2172.9,619.8,2071.332097051768,557.8066096444682,2165.2705952423344,575.7475887703979,2282.3558882316447,611.188755860148,2212.4531403944266,605.7596556344901,2219.0769221114483,589.2915773460328,2297.7,597.6,2029.2,496.8
2022-01-02,2022-01-02 14:00:00,15,primary_54,2088.0,547.8,2028.4512810913657,539.2845809362631,2150.836621108878,563.2638654951713,2255.4190030340646,602.0436210018607,2197.499509436953,597.8883301170622,2199.5480091651466,590.1122773372474,2245.2,544.8,1965.9,483.6
2022-01-02,2022-01-02 15:00:00,16,primary_54,2108.1,529.5,1924.1488717655825,514.6025681164676,2123.625607334937,548.0946414224538,2218.414032603941,579.2896211851319,2156.483720921869,581.3896247739149,2197.8322425878155,580.3183694247646,2241.0,510.9,1936.5,451.5
2022-01-02,2022-01-02 16:00:00,17,primary_54,2074.2,476.4,1961.45210807654,474.37296770069617,2113.280956957973,503.5570233875115,2188.2090283767666,512.4777673418259,2146.862462898123,527.8362764963422,2170.111364633694,503.6262242241414,2337.9,482.4,2000.7,456.6
2022-01-02,2022-01-02 17:00:00,18,primary_54,2161.2,474.9,2067.638485250572,450.974483261355,2178.552995115701,473.44979154197193,2213.928386855642,502.8136654961052,2182.68140657299,496.1759375574,2220.0465088295705,485.196357585449,2449.5,499.8,2031.6,448.8
2022-01-02,2022-01-02 18:00:00,19,primary_54,2165.4,468.9,2078.9637667827096,466.4811332074577,2213.833527746368,467.5250366140509,2231.210053650601,497.0889483502387,2197.183902898577,484.5159867338552,2201.981646826518,485.8575574766039,2457.0,501.3,2021.4,436.5
2022-01-02,2022-01-02 19:00:00,20,primary_54,2143.8,477.3,2095.689382440156,463.59561213686686,2177.770946072588,455.1539775524406,2197.3972196222694,487.2386423786602,2156.2909058594223,473.92284907301104,2182.985542136403,481.522418415462,2433.3,497.7,2010.0,453.3
2022-01-02,2022-01-02 20:00:00,21,primary_54,2135.7,480.0,2085.3852856256576,499.00574646022375,2144.488291366494,454.3184695421736,2178.530850593625,487.2881379739156,2129.9378838215757,479.67229717305344,2166.256112298516,482.49398783169767,2385.0,497.4,2016.9,455.1
2022-01-02,2022-01-02 21:00:00,22,primary_54,2052.9,461.1,1969.0963332814908,483.3762076793354,2079.7047760006394,453.3543183489734,2122.8117621112547,478.3456652338441,2068.9902585235727,477.1379483128952,2100.2414114667235,476.8190335081858,2343.0,507.6,1977.9,439.5
2022-01-02,2022-01-02 22:00:00,23,primary_54,2004.0,452.4,1825.3432828056768,488.5298924322214,1976.410027456232,447.13000724992816,2052.3671709698774,467.0838986999672,1961.7936434351868,469.4423288863317,2000.286835838823,471.6701457204628,2241.6,487.2,1923.3,442.2
2022-01-02,2022-01-02 23:00:00,24,primary_54,1902.3,460.5,1713.1435576447907,500.53751245331335,1797.8641138650837,431.9863037529372,1854.5325186912328,456.519693661246,1819.1244489302417,456.789544507976,1815.3066479907131,463.4335632631178,2094.6,478.5,1824.0,432.6
2022-01-03,2022-01-03 00:00:00,1,primary_54,1770.6,439.8,1812.12212079743,458.9371606628068,1794.7967902637083,453.83089196540993,1774.0473957437664,447.466809055091,1769.0650030517345,456.90834642846494,1760.82424528035,457.8699810233408,1944.3,447.0,1727.1,431.7
2022-01-03,2022-01-03 01:00:00,2,primary_54,1682.1,430.2,1777.788546048046,441.03940136790567,1749.2307037607727,455.1566332278897,1702.650287075698,440.5570488277906,1686.0540000979124,454.5593345119193,1694.571722670607,451.8155713461307,1851.6,426.0,1687.8,435.9
2022-01-03,2022-01-03 02:00:00,3,primary_54,1600.5,396.6,1692.061642083656,427.9729524813996,1694.7259826287188,448.89132900874665,1646.497533452619,434.717481329442,1617.3173084213634,447.5651791469169,1643.880668085376,448.626033806509,1819.2,397.8,1606.5,405.9
2022-01-03,2022-01-03 03:00:00,4,primary_54,1430.7,356.7,1647.338351448336,409.4356546939004,1659.2587685261103,432.0465370711203,1601.058686287285,422.0490995638975,1573.7878710783707,432.3844737196716,1603.2774208954374,429.5088299833756,1806.3,399.6,1588.2,408.0
2022-01-03,2022-01-03 04:00:00,5,primary_54,1313.4,333.9,1669.1266263965551,400.1388971145968,1672.3896057699951,422.1836398319179,1626.9163129683936,411.4732424479568,1584.0249058326788,421.7485431680964,1596.676238178694,406.48611961508215,1796.4,401.7,1635.3,410.7
2022-01-03,2022-01-03 05:00:00,6,primary_54,1583.4,400.8,1762.3263829850107,412.5324615843493,1739.6305371792148,409.4267355698926,1673.831475408161,415.91848117939935,1636.6687367137156,410.825001011164,1633.6899346826694,399.22037625656566,1834.8,398.7,1667.4,403.2
2022-01-03,2022-01-03 06:00:00,7,primary_54,1634.7,396.0,1849.095662263996,417.3341353571111,1846.8293171366704,407.3642803815017,1764.363194466118,414.75730055855206,1736.6290960113818,405.318834863684,1720.489649145892,387.5837286547011,1897.8,394.8,1676.1,413.4
2022-01-03,2022-01-03 07:00:00,8,primary_54,1719.3,428.1,1982.9997086176493,452.11475133139606,2004.6573071523187,442.8045927460248,1894.805934788716,447.427332194904,1900.1728403252728,445.7780183874767,1843.4385563515889,431.5546468542245,2011.2,436.2,1780.5,454.5
2022-01-03,2022-01-03 08:00:00,9,primary_54,2003.4,643.5,2342.078029987201,808.2392511056424,2351.761416846816,734.9545011680879,2248.5306140129715,746.4884869819066,2258.0462773700187,708.1177575170069,2214.0033634010747,746.8909756099839,2325.0,602.1,2097.9,621.6
2022-01-03,2022-01-03 09:00:00,10,primary_54,2279.4,938.7,2653.93887316843,1238.4856200174022,2602.9726592588727,1076.5992595514954,2506.9710673052787,1065.951810430194,2505.4018051911094,975.386988365792,2480.68537448995,1081.9756490210991,2785.5,1010.1,2292.6,681.0
2022-01-03,2022-01-03 10:00:00,11,primary_54,2389.8,1016.4,2690.121354927548,1298.8992214980042,2651.1807762220724,1157.6532138787666,2561.4325166637072,1110.3308705520935,2584.4957386883134,1066.6180892219884,2576.117200368043,1126.8552644672263,2855.4,1128.3,2289.9,644.7
2022-01-03,2022-01-03 11:00:00,12,primary_54,2381.4,1007.4,2668.4394451532216,1327.2233692838677,2629.066661819484,1148.7772285977903,2572.6541443654583,1153.0950165550555,2567.103798274423,1084.0050759527307,2566.8480757370403,1152.970002608991,2844.9,1145.4,2308.2,661.2
2022-01-03,2022-01-03 12:00:00,13,primary_54,2306.1,934.5,2619.074073176354,1247.4835141132348,2594.1616931863614,1109.2332021696368,2537.7957789343823,1142.327651423854,2558.159714396061,1092.136917001894,2545.034790763564,1151.5295270098443,2799.9,1072.2,2182.2,608.1
2022-01-03,2022-01-03 13:00:00,14,primary_54,2364.6,1011.6,2656.950482439921,1325.0419548108428,2616.782363886716,1171.7283463740312,2579.5098636063417,1191.4993261189509,2585.799945376776,1124.8422148085167,2607.969850759317,1216.3022226024175,2798.4,1123.2,2172.9,619.8
2022-01-03,2022-01-03 14:00:00,15,primary_54,2340.0,1019.7,2651.3461068727697,1301.525032621666,2638.1850333238303,1188.7054757283438,2605.781146204846,1204.162863725394,2582.9052767301423,1116.948066669274,2605.699564049498,1186.3033934648763,2823.9,1131.6,2088.0,547.8
2022-01-03,2022-01-03 15:00:00,16,primary_54,2352.9,1006.8,2577.9305383911706,1241.6614230204116,2619.594953243336,1127.0938141035613,2595.38365205473,1151.6229191845828,2571.7760303436658,1061.3475694522308,2603.7562692234924,1152.5398205998667,2798.7,1081.2,2108.1,529.5
2022-01-03,2022-01-03 16:00:00,17,primary_54,2336.1,896.7,2511.4418038677063,1063.3888172763852,2542.470105450397,903.86265534364,2494.365395021871,919.145114147636,2483.547762119582,852.1316878770539,2519.654408288317,946.4392458822108,2723.4,911.4,2074.2,476.4
2022-01-03,2022-01-03 17:00:00,18,primary_54,2382.9,886.5,2470.482662031332,877.1415537963939,2513.4311509958666,785.9367112953298,2425.6208711970694,796.2355395961721,2456.787160194488,761.2980872850939,2448.433102986005,833.8605937846022,2813.1,925.5,2161.2,474.9
2022-01-03,2022-01-03 18:00:00,19,primary_54,2439.0,848.1,2445.809580066415,804.0939371101817,2485.864381966584,759.7269882581226,2403.4614547578008,765.8022339799787,2454.179922028734,736.1448773202508,2431.891374120733,753.7402794175002,2628.9,671.7,2165.4,468.9
2022-01-03,2022-01-03 19:00:00,20,primary_54,2268.3,562.5,2388.6771728331264,728.7416483470666,2411.981197503373,708.9294640557149,2323.6194924560327,717.0629596187171,2395.606960797324,683.7462329363756,2353.889095305267,696.6542052336656,2619.0,609.3000000000001,2143.8,477.3
2022-01-03,2022-01-03 20:00:00,21,primary_54,2136.6,480.9,2355.691617193013,692.5827845236497,2353.135160221537,687.4446494513263,2271.8161046778378,691.7139407073498,2345.933428244537,665.4265166073598,2254.8712549653865,684.3302823669956,2580.0,607.2,2135.7,480.0
2022-01-03,2022-01-03 21:00:00,22,primary_54,2094.9,477.6,2286.1040850349104,683.679343740807,2275.9136216825937,679.5254057002048,2207.652966016348,676.2582865340003,2269.317942932204,659.8377690708749,2173.9843207168046,666.8537433489246,2495.1,593.1,2052.9,461.1
2022-01-03,2022-01-03 22:00:00,23,primary_54,1969.5,458.1,2208.926757587305,696.2936743072953,2165.395664500523,663.2078577103505,2134.369630677019,659.812714256515,2175.466914579637,652.6726048530942,2104.5769738983827,651.803754461406,2394.9,600.6,2004.0,452.4
2022-01-03,2022-01-03 23:00:00,24,primary_54,1807.2,433.8,2014.0244712395229,655.2363353680984,2012.9085570943064,632.8039879950095,1954.408224065696,608.742063443849,2000.1328384472545,615.1679182263827,1935.7511129821564,615.4693508691039,2232.3,578.1,1902.3,460.5
2022-01-04,2022-01-04 00:00:00,1,primary_54,1711.5,444.9,1719.3281985845797,458.6858317277215,1706.9989857756589,447.325408181548,1711.3353103496083,460.0908682421586,1702.376898912122,447.93430296736136,1709.4754911124498,450.535966871221,2141.1,586.5,1770.6,439.8
2022-01-04,2022-01-04 01:00:00,2,primary_54,1616.4,422.1,1656.7032584871265,462.1718146271738,1656.8039291603948,454.7747573735988,1643.7065850311428,469.3387099739044,1643.846182204427,453.3733643690408,1646.399362871605,455.32384447815167,2034.6,547.8,1682.1,430.2
2022-01-04,2022-01-04 02:00:00,3,primary_54,1545.0,405.3,1610.8049753618457,471.7729854798414,1611.9655909863231,459.3466165333481,1557.7421038359903,463.17067971640273,1561.9550272097,451.04991285210826,1567.0744546184742,456.1149111115244,1955.4,530.4,1600.5,396.6
2022-01-04,2022-01-04 03:00:00,4,primary_54,1518.0,408.0,1490.8556414044913,464.92858131247664,1584.9025456548509,459.588532092845,1509.5618406716942,454.3261187033515,1513.345491171931,441.3400606734485,1511.734177574672,447.7222899034687,1965.3,530.1,1430.7,356.7
2022-01-04,2022-01-04 04:00:00,5,primary_54,1556.4,418.2,1452.5711733195978,441.7443036397104,1569.2491063772532,454.69239448388953,1477.5289253192625,435.0147196240226,1488.6750657934265,424.56410242899216,1472.9176530903874,424.8714945280297,1989.9,528.9,1313.4,333.9
2022-01-04,2022-01-04 05:00:00,6,primary_54,1631.1,420.0,1574.463310701881,460.1257969589085,1627.2395698733628,453.4661346200434,1555.5756388946609,440.8585559022493,1567.7800671802408,414.8920538903376,1553.0354746787557,425.1707886552502,2068.5,533.7,1583.4,400.8
2022-01-04,2022-01-04 06:00:00,7,primary_54,1715.1,408.0,1706.1030245033853,476.8630427581022,1715.5396412433222,449.8921792854506,1667.280201093245,430.5825154748805,1665.8626216279356,406.3383509816075,1686.505990252783,422.3937279133628,2129.4,500.1,1634.7,396.0
2022-01-04,2022-01-04 07:00:00,8,primary_54,1915.5,529.8000000000001,1807.3416033476049,463.6172140928672,1851.590172783532,472.8055019439622,1775.1201037988794,462.8811898279713,1790.41833930883,439.4987677695692,1793.9435478583182,460.3644259589841,2324.1,523.2,1719.3,428.1
2022-01-04,2022-01-04 08:00:00,9,primary_54,2346.6,872.4,2116.525680481403,781.2814865649095,2148.0701051541296,717.6569121681621,2057.77517551,725.2736946649455,2061.524646543607,706.1457015832067,2077.750110316907,728.8473859212227,2643.0,793.5,2003.4,643.5
2022-01-04,2022-01-04 09:00:00,10,primary_54,2541.0,1151.1,2411.361292259787,1021.7479105291764,2354.015123278138,1047.811136320049,2327.440961559145,1038.680372570082,2316.908046596359,994.029165563356,2312.027854502694,1009.2853904017117,2880.0,1123.2,2279.4,938.7
2022-01-04,2022-01-04 10:00:00,11,primary_54,2520.3,1173.3,2494.6114779619024,1099.287901522931,2388.777849894756,1116.8416059508204,2402.501325612385,1110.9061328481553,2399.5044484277973,1104.814091842073,2338.273693945475,1077.2954209749955,2895.3,1180.8,2389.8,1016.4
2022-01-04,2022-01-04 11:00:00,12,primary_54,2512.5,1101.6,2436.269350654572,1053.1989157002365,2389.3150113045804,1096.602365537767,2398.1673537083248,1089.0379171978302,2425.59328334233,1102.7880224665068,2348.8293417293844,1081.846406635762,2860.8,1157.1,2381.4,1007.4
2022-01-04,2022-01-04 12:00:00,13,primary_54,2564.7,1164.9,2305.724562260209,982.8316671345374,2340.510334785037,1057.304941389349,2334.1424056639344,1038.494016398643,2370.2879656634145,1066.9599974562557,2312.5498698918177,1044.5170397201646,2738.1,1075.8,2306.1,934.5
2022-01-04,2022-01-04 13:00:00,14,primary_54,2430.3,1180.2,2355.129132412677,1013.1142599277384,2368.59187280962,1136.116619620234,2393.241952865759,1140.3980804535086,2413.690651393796,1142.7626636320188,2332.959418592827,1127.4290490424837,2767.2,1158.3,2364.6,1011.6
2022-01-04,2022-01-04 14:00:00,15,primary_54,2480.4,1201.5,2404.408856645672,1042.146981783536,2398.5444036414306,1132.4357972493706,2418.6648974469517,1161.8029756876738,2450.882342166065,1146.18465791166,2366.927376809018,1128.4617858104025,2811.3,1185.9,2340.0,1019.7
2022-01-04,2022-01-04 15:00:00,16,primary_54,2518.2,1206.3,2457.0759915592994,997.5289817498324,2401.5421306344606,1057.6422802798502,2430.5031923780766,1096.4918038603937,2446.0651834913792,1084.8718781620626,2365.5156303286767,1089.2170968243408,2895.9,1187.4,2352.9,1006.8
2022-01-04,2022-01-04 16:00:00,17,primary_54,2363.1,1010.1,2368.6346259874267,798.6426845473188,2321.764259937325,865.2120709119548,2348.191539541316,875.1965213684837,2365.586070391415,879.2679321816388,2308.701070533873,897.0629895836013,2918.4,1122.9,2336.1,896.7
2022-01-04,2022-01-04 17:00:00,18,primary_54,2481.6,1002.9,2356.714131766309,714.8836389827171,2343.9393183625125,786.3378553153244,2353.420509755533,798.0620745592605,2358.359788178321,799.2356381568565,2351.867644486109,810.2015756183562,2796.9,921.0,2382.9,886.5
2022-01-04,2022-01-04 18:00:00,19,primary_54,2475.0,947.1,2293.6972544183727,660.2894127532958,2357.116383021876,754.0747371986265,2352.031023684792,746.4768409874854,2366.458802501592,753.9481048266799,2331.9419897713256,747.9152391615115,2704.2,717.6,2439.0,848.1
2022-01-04,2022-01-04 19:00:00,20,primary_54,2336.7,699.3000000000001,2279.6583555440675,641.9893639779052,2275.444582725885,687.9676415383454,2284.3504864386564,665.7262538677351,2286.1826294883576,663.538304347172,2276.786537755267,641.986305914935,2600.4,621.3000000000001,2268.3,562.5
2022-01-04,2022-01-04 20:00:00,21,primary_54,2243.4,570.6,2195.992524664569,638.8579135942907,2198.5029188394665,662.5011924153439,2188.629145995169,635.5932242561312,2194.857055691112,625.4588791439094,2158.8711508040524,625.6953505325636,2594.7,629.4,2136.6,480.9
2022-01-04,2022-01-04 21:00:00,22,primary_54,2200.2,554.7,2187.2190713599666,665.4783755283979,2131.8553151630977,653.5576488239637,2145.760547506484,635.3147852311544,2138.27830446861,617.1551709331671,2113.7463514866126,616.1569511426218,2591.7,630.9,2094.9,477.6
2022-01-04,2022-01-04 22:00:00,23,primary_54,2070.3,507.6,2074.493516608462,669.6277399416872,2037.2162980894032,649.4080781557016,2027.6538035104645,624.6160262957444,2032.241950606672,603.4528191678404,1999.635340028323,597.9841528025327,2513.1,633.3,1969.5,458.1
2022-01-04,2022-01-04 23:00:00,24,primary_54,1950.9,507.9,1870.726225485308,640.9565495561511,1871.703171949396,627.3402844907342,1828.4123633214465,602.1435100920683,1861.4406010659277,577.4207382159988,1843.7346708605185,568.4363127447974,2333.1,600.6,1807.2,433.8
2022-01-05,2022-01-05 00:00:00,1,primary_54,1829.7,488.4,1802.8228074594747,528.4322422162053,1789.8316104220955,512.7363769093461,1805.7964971515155,525.6075026058645,1809.9212191187355,518.6855349793819,1807.8038075618608,522.257999136339,2203.2,602.7,1711.5,444.9
2022-01-05,2022-01-05 01:00:00,2,primary_54,1734.6,465.3,1715.9369961792663,530.1707728445797,1690.8795998204978,511.1444921301683,1720.3913126165617,522.1261666353683,1712.0059317678647,513.4941421434952,1722.9478746328118,510.8382924154012,2107.5,585.6,1616.4,422.1
2022-01-05,2022-01-05 02:00:00,3,primary_54,1688.7,474.0,1640.8458515006043,497.4364755864942,1626.2867296144966,500.06991630747575,1636.3342890159884,495.5312093954487,1634.57492896813,492.4494291410029,1645.146779863796,479.0887403589135,1999.8,547.2,1545.0,405.3
2022-01-05,2022-01-05 03:00:00,4,primary_54,1680.0,483.6,1604.0647417205669,474.374655688164,1591.979367964902,497.4694459460534,1601.8147049760066,462.0848407061476,1584.3952727192689,474.18798071895935,1596.5546228109872,450.7615857399825,2011.8,562.5,1518.0,408.0
2022-01-05,2022-01-05 04:00:00,5,primary_54,1665.3,461.7,1605.5406587393395,448.7451349635709,1591.2182376081844,488.5809501938439,1588.5199537946994,442.10755794520486,1577.6210400528576,452.19595123116136,1581.2718255271247,430.8091874015898,2053.2,573.3,1556.4,418.2
2022-01-05,2022-01-05 05:00:00,6,primary_54,1709.1,426.3,1673.0118718407691,450.9756023217191,1659.9879405140755,480.5722965653543,1664.0306607033356,428.7942763734587,1637.0550144358992,442.76059318204136,1629.7986559222416,430.93816406330654,2105.4,560.6999999999999,1631.1,420.0
2022-01-05,2022-01-05 06:00:00,7,primary_54,1780.8,445.2,1753.1935162329935,438.55978952376296,1764.2602063182294,461.805982942463,1723.5861656786342,405.6932772145335,1707.329377393109,420.6413747867373,1691.0422045615355,413.3388401013808,2143.8,532.5,1715.1,408.0
2022-01-05,2022-01-05 07:00:00,8,primary_54,1896.6,507.0,1897.305603424996,460.6143938953139,1935.8658582659605,491.8476321810985,1870.9991748552948,448.92021543357663,1877.3328885044527,471.1546343710815,1815.063456099711,455.5752746472344,2226.9,458.1,1915.5,529.8000000000001
2022-01-05,2022-01-05 08:00:00,9,primary_54,2194.2,730.2,2363.0260296702227,846.1345313880377,2326.71877139235,809.0744360459374,2269.398065856801,738.0059679777875,2249.430287076762,760.1484299909334,2184.4780255300643,757.2689524540984,2459.1,641.6999999999999,2346.6,872.4
2022-01-05,2022-01-05 09:00:00,10,primary_54,2473.8,1029.9,2495.287652664153,1185.254803506439,2549.3107076436727,1126.560683130663,2456.978763871325,1034.5155693514662,2475.023583605986,1093.898985714918,2406.958798632839,1090.5719806876607,2687.1,978.6,2541.0,1151.1
2022-01-05,2022-01-05 10:00:00,11,primary_54,2451.3,1044.0,2552.0615272771547,1272.0777370191945,2576.7550707336795,1195.7763301946743,2529.282292764348,1160.3846734131523,2544.6027257672745,1187.0655655762898,2472.706852578021,1176.8049773879493,2786.1,1091.7,2520.3,1173.3
2022-01-05,2022-01-05 11:00:00,12,primary_54,2484.3,1105.2,2517.190807179882,1243.3517850012338,2548.532502849026,1191.0322303585776,2538.524446665498,1175.198539791263,2524.8507070619075,1167.2857643662712,2484.0342834856724,1171.1743197969784,2758.8,1101.9,2512.5,1101.6
2022-01-05,2022-01-05 12:00:00,13,primary_54,2567.7,1166.7,2443.220735097775,1250.756899784324,2508.6379252292963,1168.0517296070273,2516.1366537317167,1154.7721470708168,2498.2502118710845,1149.7481601842017,2476.565981930302,1154.4436348507106,2793.6,1082.1,2564.7,1164.9
2022-01-05,2022-01-05 13:00:00,14,primary_54,2419.8,1145.4,2480.508174024673,1352.02322633556,2548.9154211457376,1245.3702588473209,2571.793431385412,1260.6468280767472,2532.0757616287506,1231.9956604968766,2500.7835173920125,1270.6605948609226,2786.1,1102.2,2430.3,1180.2
2022-01-05,2022-01-05 14:00:00,15,primary_54,2474.1,1149.3,2510.333277866411,1357.3773790053085,2562.721826243901,1260.0215631755414,2559.359228997016,1302.8049846048746,2543.483481805016,1250.164083112946,2467.824835262066,1271.1021305398117,2817.6,1126.5,2480.4,1201.5
2022-01-05,2022-01-05 15:00:00,16,primary_54,2499.9,1115.4,2518.1580369691405,1287.092637701489,2551.297952842752,1229.0770027749186,2559.9488552047324,1237.3302489448654,2555.5888348066364,1218.7164052442736,2460.612618266534,1241.030349649406,2814.6,1111.8,2518.2,1206.3
2022-01-05,2022-01-05 16:00:00,17,primary_54,2429.1,932.1,2441.118930219927,1049.786106915096,2455.18784702073,997.2620147323402,2440.698452000325,1003.486149008951,2449.6686119832734,1013.412190967602,2391.309426657464,1034.1550590135234,2540.7,635.4,2363.1,1010.1
2022-01-05,2022-01-05 17:00:00,18,primary_54,2295.9,714.9,2464.158562697471,908.4194958498696,2488.238662826156,911.779957168956,2482.014304502408,930.268546609075,2462.870789450405,962.8487692730828,2397.972988019273,957.011615008414,2554.2,587.7,2481.6,1002.9
2022-01-05,2022-01-05 18:00:00,19,primary_54,2302.2,677.7,2475.925960483913,768.0808139204798,2481.7980472651784,862.8126459267464,2466.0216563140584,887.5060948536094,2459.793669215404,906.9289444227046,2384.341865647677,896.8921768495416,2614.2,633.3,2475.0,947.1
2022-01-05,2022-01-05 19:00:00,20,primary_54,2251.8,614.1,2442.643693659169,711.3913427221482,2425.175886269384,764.128822992192,2417.50038180159,738.70113820443,2402.676412777454,752.0510190232952,2344.30165342782,753.0520014439569,2643.0,648.9000000000001,2336.7,699.3000000000001
2022-01-05,2022-01-05 20:00:00,21,primary_54,2237.4,570.3000000000001,2351.1446338131063,680.230412548527,2336.310311824728,732.2624996846358,2287.78064910133,675.5038535448881,2307.104747473896,695.9944985502402,2281.279650291412,698.6236920433618,2625.0,653.1,2243.4,570.6
2022-01-05,2022-01-05 21:00:00,22,primary_54,2161.5,536.7,2252.667008975835,657.4101969546092,2265.022605945672,713.6300255143059,2194.7728783056823,647.9981016292778,2220.556297834733,671.4351308145906,2225.0175176594685,671.6439721336825,2552.7,611.1,2200.2,554.7
2022-01-05,2022-01-05 22:00:00,23,primary_54,2067.0,544.5,2112.342026837171,661.2761821294963,2129.811917030609,704.0642952282833,2068.8142806470646,618.4226767414585,2108.7934169712426,652.1492433567188,2141.474445865424,652.4001705584348,2468.4,602.1,2070.3,507.6
2022-01-05,2022-01-05 23:00:00,24,primary_54,1908.9,516.0,1941.3443502848247,636.1619281329724,1986.7232701253824,675.229350360231,1915.2392589831584,591.4154001690517,1957.2920495838316,610.3610609433847,1997.6645735266804,615.5034642538573,2253.3,557.4,1950.9,507.9
2022-01-06,2022-01-06 00:00:00,1,primary_54,1773.9,504.6,1762.5971676460242,517.2970676086122,1770.1919673641712,511.0347665509767,1795.500296360012,512.8534110131054,1786.2178276960806,509.6795146772587,1803.7151860830345,520.8193189021473,2131.8,550.5,1829.7,488.4
2022-01-06,2022-01-06 01:00:00,2,primary_54,1640.4,481.8,1675.8335397289309,499.6291170201621,1682.335741569686,504.7114509499083,1710.9025044879131,493.3509611521525,1688.4154125674054,499.267700148862,1723.7291429569425,500.8906184117189,2016.9,526.5,1734.6,465.3
2022-01-06,2022-01-06 02:00:00,3,primary_54,1610.4,471.3,1645.0857997742291,476.9980311964775,1628.5778731849407,499.31783588955415,1659.5307816827226,491.0368056354263,1631.8644617993548,492.6083806268477,1669.0391366312376,498.56528165157255,2034.0,566.4,1688.7,474.0
2022-01-06,2022-01-06 03:00:00,4,primary_54,1594.5,480.0,1610.9703964692922,444.6909335390989,1600.7857023956155,494.6417348360432,1633.7885261818844,471.4794356293801,1608.511094196755,480.73359478736967,1635.0285771599808,490.64589203689104,2044.8,552.0,1680.0,483.6
2022-01-06,2022-01-06 04:00:00,5,primary_54,1620.0,492.9,1609.2497196336049,447.55752707978166,1601.4409951109492,484.3074717614175,1635.1475245283611,465.236852769108,1617.6006278105551,461.1601230645385,1644.1563645357828,476.5276314907487,2055.0,546.6,1665.3,461.7
2022-01-06,2022-01-06 05:00:00,6,primary_54,1680.3,492.9,1662.0017877332052,452.51016624963,1653.3481689523949,475.1975369554317,1693.3071943985728,458.6368004929095,1681.3713794434034,449.2972809767814,1704.547637175819,465.325750298908,2140.2,546.6,1709.1,426.3
2022-01-06,2022-01-06 06:00:00,7,primary_54,1787.1,502.5,1760.7006045288438,451.62434719563913,1747.624860460774,464.2192020343493,1747.933560632487,448.7659132927667,1759.8444511010764,445.729994838047,1774.223618167502,458.7874453923422,2137.5,481.8,1780.8,445.2
2022-01-06,2022-01-06 07:00:00,8,primary_54,1887.0,529.8,1882.0551180517384,458.7957657889361,1887.0287465834256,480.8789415895802,1884.4662472780528,498.2193121060629,1866.3548052284705,476.440107002953,1864.149820390547,491.1841058912455,2196.3,485.7,1896.6,507.0
2022-01-06,2022-01-06 08:00:00,9,primary_54,2384.4,917.7,2159.917409122254,680.758968257899,2189.3891714840934,724.5654939723116,2189.1493644132943,732.0565677860718,2144.4878149827323,720.3332365137555,2149.271148271311,723.5663307337935,2681.7,871.8,2194.2,730.2
2022-01-06,2022-01-06 09:00:00,10,primary_54,2699.1,1234.2,2390.74669491231,990.2750905803816,2449.669059036025,1034.947363404743,2458.483575177254,1020.9125511709174,2425.4161974076237,1032.0657777639756,2396.141131127739,1028.5831368368226,2862.0,1126.2,2473.8,1029.9
2022-01-06,2022-01-06 10:00:00,11,primary_54,2467.2,1198.2,2463.996806775101,1092.0439282156815,2471.9621626365447,1110.2843655386805,2498.271748270983,1100.834132237459,2470.031144708452,1095.5472780037044,2456.25034037757,1086.8479378407064,2873.4,1233.0,2451.3,1044.0
2022-01-06,2022-01-06 11:00:00,12,primary_54,2364.0,1134.0,2504.1088151099,1119.441866857154,2480.39235013962,1087.2084074057327,2492.639627790871,1143.3957106460252,2486.161642664781,1104.928430349206,2476.7124325376085,1102.3090521868612,2799.6,1159.2,2484.3,1105.2
2022-01-06,2022-01-06 12:00:00,13,primary_54,2286.6,1106.1,2511.507888039011,1047.8662581793594,2461.8710729562017,1063.1916100843412,2441.2359750534915,1091.3853236336754,2447.7208485472506,1068.2360911813632,2464.9916983936746,1074.2202534794717,2779.2,1194.3,2567.7,1166.7
2022-01-06,2022-01-06 13:00:00,14,primary_54,2477.1,1209.9,2411.195033612208,1105.4386997194056,2480.002513721932,1124.239209112679,2445.731784538953,1151.0587686321803,2446.6734355270864,1132.8533948691418,2483.568241232793,1129.7324478784756,2794.5,1209.6,2419.8,1145.4
2022-01-06,2022-01-06 14:00:00,15,primary_54,2619.6,1110.6,2454.6690927149016,1160.65875645796,2504.4216480888704,1112.721075650508,2457.4449682718146,1139.6831667643928,2451.817690311839,1142.8066426193354,2503.642296673774,1136.245630828739,2847.9,1190.1,2474.1,1149.3
2022-01-06,2022-01-06 15:00:00,16,primary_54,2334.6,743.0999999999999,2478.014252957463,1073.0413008005644,2468.419734935369,1031.5569294485686,2440.0070827153886,1058.4015995675595,2423.4730367884463,1068.1147620469726,2473.020807500966,1041.7857563532102,2812.2,1131.6,2499.9,1115.4
