configuration,analysis_period,origin,timestamp,horizon,target,actual,prediction,error,fit_end,history_end,source_file
SNaive-168,primary_54,2022-02-21,2022-02-21 04:00:00,5,P_Power,1603.5,1735.2,131.70000000000005,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 05:00:00,6,P_Power,1702.5,1815.3,112.79999999999995,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 06:00:00,7,P_Power,1775.1,1915.5,140.4000000000001,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 07:00:00,8,P_Power,2037.3,2145.0,107.70000000000005,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 08:00:00,9,P_Power,2147.4,2375.7,228.29999999999973,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 09:00:00,10,P_Power,2401.8,2639.1,237.29999999999973,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 10:00:00,11,P_Power,2412.6,2633.1,220.5,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 11:00:00,12,P_Power,2335.5,2578.8,243.30000000000015,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 12:00:00,13,P_Power,2333.7,2569.8,236.1000000000004,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 13:00:00,14,P_Power,2285.1,2429.7,144.5999999999999,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 14:00:00,15,P_Power,2347.2,2393.1,45.90000000000009,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 15:00:00,16,P_Power,2466.0,2383.8,-82.19999999999982,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 16:00:00,17,P_Power,2294.7,2353.5,58.80000000000018,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 17:00:00,18,P_Power,2319.9,2521.2,201.29999999999973,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 18:00:00,19,P_Power,2338.2,2722.2,384.0,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 19:00:00,20,P_Power,2340.3,2546.1,205.79999999999973,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 20:00:00,21,P_Power,2266.8,2443.2,176.39999999999964,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 21:00:00,22,P_Power,2242.8,2391.0,148.19999999999982,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 22:00:00,23,P_Power,2115.6,2283.9,168.30000000000018,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 23:00:00,24,P_Power,1974.6,2082.6,108.0,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 00:00:00,1,Q_Power,603.3,559.5,-43.79999999999996,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 01:00:00,2,Q_Power,608.7,578.1,-30.600000000000023,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 02:00:00,3,Q_Power,621.3,600.0,-21.299999999999955,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 03:00:00,4,Q_Power,618.6,604.5,-14.100000000000025,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 04:00:00,5,Q_Power,621.0,607.5,-13.5,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 05:00:00,6,Q_Power,618.0,605.7,-12.299999999999956,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 06:00:00,7,Q_Power,589.8,573.9,-15.899999999999975,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 07:00:00,8,Q_Power,648.3,609.6,-38.69999999999993,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 08:00:00,9,Q_Power,751.5,831.0,79.5,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 09:00:00,10,Q_Power,1079.7,1149.0,69.29999999999995,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 10:00:00,11,Q_Power,1071.9,1223.7,151.79999999999995,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 11:00:00,12,Q_Power,1080.9,1249.5,168.5999999999999,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 12:00:00,13,Q_Power,1058.1,1268.1,210.0,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 13:00:00,14,Q_Power,984.6,1154.1,169.5,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 14:00:00,15,Q_Power,1034.1,1128.0,93.90000000000008,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 15:00:00,16,Q_Power,1105.2,1073.1,-32.100000000000136,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 16:00:00,17,Q_Power,848.1,1002.3,154.19999999999993,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 17:00:00,18,Q_Power,844.1999999999999,981.0,136.80000000000007,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 18:00:00,19,Q_Power,731.3,981.0,249.70000000000005,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 19:00:00,20,Q_Power,713.1,846.0,132.89999999999998,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 20:00:00,21,Q_Power,681.0,704.1,23.100000000000023,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 21:00:00,22,Q_Power,690.9,691.8,0.8999999999999773,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 22:00:00,23,Q_Power,693.0,700.2,7.2000000000000455,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-21,2022-02-21 23:00:00,24,Q_Power,707.4,639.5999999999999,-67.80000000000007,,2022-02-20 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 00:00:00,1,P_Power,1848.9,1920.0,71.09999999999991,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 01:00:00,2,P_Power,1808.7,1914.3,105.59999999999992,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 02:00:00,3,P_Power,1769.4,1865.4,96.0,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 03:00:00,4,P_Power,1722.3,1871.1,148.79999999999995,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 04:00:00,5,P_Power,1707.9,1887.3,179.39999999999986,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 05:00:00,6,P_Power,1769.4,1963.5,194.0999999999999,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 06:00:00,7,P_Power,1856.1,2054.7,198.5999999999999,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 07:00:00,8,P_Power,2026.5,2236.5,210.0,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 08:00:00,9,P_Power,2178.9,2428.5,249.5999999999999,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 09:00:00,10,P_Power,2569.2,2548.8,-20.39999999999964,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 10:00:00,11,P_Power,2424.0,2594.1,170.0999999999999,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 11:00:00,12,P_Power,2325.3,2544.6,219.29999999999973,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 12:00:00,13,P_Power,2253.0,2544.6,291.5999999999999,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 13:00:00,14,P_Power,2191.8,2483.7,291.89999999999964,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 14:00:00,15,P_Power,2275.8,2519.4,243.5999999999999,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 15:00:00,16,P_Power,2356.8,2422.2,65.39999999999964,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 16:00:00,17,P_Power,2268.9,2370.9,102.0,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 17:00:00,18,P_Power,2283.9,2541.3,257.4000000000001,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 18:00:00,19,P_Power,2334.0,2612.7,278.6999999999998,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 19:00:00,20,P_Power,2202.0,2497.5,295.5,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 20:00:00,21,P_Power,2205.6,2471.1,265.5,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 21:00:00,22,P_Power,2129.1,2429.1,300.0,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 22:00:00,23,P_Power,1988.4,2232.6,244.19999999999985,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 23:00:00,24,P_Power,1870.2,2054.4,184.20000000000005,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 00:00:00,1,Q_Power,694.8,602.1,-92.69999999999992,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 01:00:00,2,Q_Power,724.5,643.2,-81.29999999999995,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 02:00:00,3,Q_Power,744.0,645.3,-98.70000000000005,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 03:00:00,4,Q_Power,711.6,656.4,-55.200000000000045,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 04:00:00,5,Q_Power,664.5,657.9,-6.600000000000023,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 05:00:00,6,Q_Power,643.5,644.7,1.2000000000000457,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 06:00:00,7,Q_Power,611.0999999999999,620.6999999999999,9.600000000000025,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 07:00:00,8,Q_Power,628.2,661.8000000000001,33.60000000000002,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 08:00:00,9,Q_Power,770.1,925.5,155.39999999999998,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 09:00:00,10,Q_Power,1256.4,1168.2,-88.20000000000005,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 10:00:00,11,Q_Power,1240.5,1306.5,66.0,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 11:00:00,12,Q_Power,1158.0,1259.7,101.70000000000005,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 12:00:00,13,Q_Power,1135.5,1260.9,125.40000000000008,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 13:00:00,14,Q_Power,1126.5,1290.0,163.5,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 14:00:00,15,Q_Power,1215.0,1219.2,4.2000000000000455,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 15:00:00,16,Q_Power,1274.7,1146.0,-128.70000000000005,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 16:00:00,17,Q_Power,1120.2,1007.1,-113.10000000000002,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 17:00:00,18,Q_Power,1019.7,975.6,-44.10000000000002,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 18:00:00,19,Q_Power,886.5,923.7,37.19999999999993,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 19:00:00,20,Q_Power,694.8,759.9,65.10000000000002,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 20:00:00,21,Q_Power,679.5,727.8000000000001,48.30000000000007,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 21:00:00,22,Q_Power,663.3,726.9,63.60000000000002,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 22:00:00,23,Q_Power,682.5,708.9,26.399999999999977,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-22,2022-02-22 23:00:00,24,Q_Power,681.5999999999999,706.8000000000001,25.20000000000016,,2022-02-21 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 00:00:00,1,P_Power,1776.9,1999.5,222.5999999999999,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 01:00:00,2,P_Power,1697.1,1928.1,231.0,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 02:00:00,3,P_Power,1671.9,1906.8,234.89999999999984,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 03:00:00,4,P_Power,1718.4,1854.9,136.5,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 04:00:00,5,P_Power,1729.8,1852.2,122.40000000000008,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 05:00:00,6,P_Power,1740.3,1860.6,120.29999999999995,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 06:00:00,7,P_Power,1806.3,1970.7,164.4000000000001,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 07:00:00,8,P_Power,1908.0,2193.6,285.5999999999999,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 08:00:00,9,P_Power,2163.6,2329.5,165.9000000000001,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 09:00:00,10,P_Power,2354.4,2662.2,307.7999999999997,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 10:00:00,11,P_Power,2251.8,2776.8,525.0,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 11:00:00,12,P_Power,2125.2,2580.6,455.4000000000001,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 12:00:00,13,P_Power,2038.8,2560.5,521.7,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 13:00:00,14,P_Power,2066.1,2445.0,378.9000000000001,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 14:00:00,15,P_Power,2136.3,2560.2,423.8999999999997,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 15:00:00,16,P_Power,2187.6,2603.1,415.5,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 16:00:00,17,P_Power,2152.8,2535.3,382.5,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 17:00:00,18,P_Power,2284.8,2424.3,139.5,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 18:00:00,19,P_Power,2400.3,2497.5,97.19999999999982,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 19:00:00,20,P_Power,2372.4,2388.9,16.5,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 20:00:00,21,P_Power,2235.9,2335.2,99.29999999999971,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 21:00:00,22,P_Power,2161.2,2250.0,88.80000000000018,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 22:00:00,23,P_Power,2065.8,2145.0,79.19999999999982,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 23:00:00,24,P_Power,1922.7,1981.2,58.5,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 00:00:00,1,Q_Power,711.6,765.0,53.39999999999998,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 01:00:00,2,Q_Power,725.1,774.0,48.89999999999998,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 02:00:00,3,Q_Power,741.0,783.0,42.0,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 03:00:00,4,Q_Power,782.1,714.3,-67.80000000000007,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 04:00:00,5,Q_Power,777.3000000000001,700.8000000000001,-76.5,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 05:00:00,6,Q_Power,714.6,625.1999999999999,-89.40000000000009,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 06:00:00,7,Q_Power,640.5,586.8,-53.700000000000045,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 07:00:00,8,Q_Power,628.2,636.3,8.099999999999909,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 08:00:00,9,Q_Power,885.3000000000001,798.6,-86.70000000000005,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 09:00:00,10,Q_Power,1138.5,1169.7,31.200000000000045,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 10:00:00,11,Q_Power,955.8,1253.4,297.60000000000014,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 11:00:00,12,Q_Power,932.7,1096.8,164.0999999999999,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 12:00:00,13,Q_Power,862.1999999999999,1040.7,178.5000000000001,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 13:00:00,14,Q_Power,856.5,1029.9,173.4000000000001,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 14:00:00,15,Q_Power,1009.8,1087.5,77.70000000000005,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 15:00:00,16,Q_Power,1094.7,1179.3,84.59999999999991,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 16:00:00,17,Q_Power,971.4,992.7,21.300000000000068,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 17:00:00,18,Q_Power,952.5,745.8,-206.70000000000005,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 18:00:00,19,Q_Power,945.6,689.7,-255.9,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 19:00:00,20,Q_Power,802.2,596.1,-206.1,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 20:00:00,21,Q_Power,696.3,569.4,-126.89999999999998,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 21:00:00,22,Q_Power,669.0,552.6,-116.39999999999998,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 22:00:00,23,Q_Power,684.3,556.8000000000001,-127.49999999999989,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,primary_54,2022-02-23,2022-02-23 23:00:00,24,Q_Power,712.8000000000001,555.9,-156.9000000000001,,2022-02-22 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,descriptive_stress_5,2022-02-24,2022-02-24 00:00:00,1,P_Power,1821.3,1866.3,45.0,,2022-02-23 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,descriptive_stress_5,2022-02-24,2022-02-24 01:00:00,2,P_Power,1786.2,1815.0,28.799999999999955,,2022-02-23 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,descriptive_stress_5,2022-02-24,2022-02-24 02:00:00,3,P_Power,1743.6,1802.7,59.100000000000136,,2022-02-23 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,descriptive_stress_5,2022-02-24,2022-02-24 03:00:00,4,P_Power,1763.1,1798.5,35.40000000000009,,2022-02-23 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,descriptive_stress_5,2022-02-24,2022-02-24 04:00:00,5,P_Power,1761.3,1806.9,45.600000000000136,,2022-02-23 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,descriptive_stress_5,2022-02-24,2022-02-24 05:00:00,6,P_Power,1847.1,1878.6,31.5,,2022-02-23 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,descriptive_stress_5,2022-02-24,2022-02-24 06:00:00,7,P_Power,1911.9,1963.2,51.29999999999996,,2022-02-23 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,descriptive_stress_5,2022-02-24,2022-02-24 07:00:00,8,P_Power,2107.2,2171.1,63.90000000000009,,2022-02-23 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,descriptive_stress_5,2022-02-24,2022-02-24 08:00:00,9,P_Power,2382.0,2309.1,-72.90000000000009,,2022-02-23 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,descriptive_stress_5,2022-02-24,2022-02-24 09:00:00,10,P_Power,2516.7,2483.4,-33.29999999999973,,2022-02-23 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,descriptive_stress_5,2022-02-24,2022-02-24 10:00:00,11,P_Power,2500.2,2505.6,5.400000000000091,,2022-02-23 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,descriptive_stress_5,2022-02-24,2022-02-24 11:00:00,12,P_Power,2525.4,2323.8,-201.5999999999999,,2022-02-23 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,descriptive_stress_5,2022-02-24,2022-02-24 12:00:00,13,P_Power,2375.7,2336.1,-39.59999999999991,,2022-02-23 23:00:00,_work/breadth_t60/point/predictions.csv
SNaive-168,descriptive_stress_5,2022-02-24,2022-02-24 13:00:00,14,P_Power,2263.8,2297.1,33.29999999999973,,2022-02-23 23:00:00,_work/breadth_t60/point/predictions.csv
