statistic,p_value,n,mean_difference,standard_error,ci_low,ci_high,hac_lag,status,target,loss,model_a,model_b,p_holm,better_model
-4.431168087923753,4.2196482153801545e-05,59,-60118.381649053015,13567.16343324764,-87276.00990364072,-32960.75339446531,3,ok,P_Power,SE,own_lags_LGBM_0,seasonal_naive_lag168,0.0037554869116883374,own_lags_LGBM_0
-3.6364393883057367,0.0005885977922700666,59,-16776.693399596264,4613.49457756609,-26011.606158519542,-7541.780640672985,3,ok,P_Power,SE,own_lags_LGBM_0,seasonal_naive_lag24,0.04600180446968318,own_lags_LGBM_0
-0.11416823238807101,0.9094987332571972,59,-193.39999075959824,1693.9912856162064,-3584.291965167224,3197.491983648028,3,ok,P_Power,SE,own_lags_LGBM_1,own_lags_LGBM_2,1.0,
-4.319549940014788,6.196564547626314e-05,59,-60186.01997650194,13933.40065800834,-88076.75168723796,-32295.288265765917,3,ok,P_Power,SE,own_lags_LGBM_1,seasonal_naive_lag168,0.005329045510958631,own_lags_LGBM_1
-3.840944917798476,0.0003059553521452056,59,-16844.3317270452,4385.46557879302,-25622.79485223229,-8065.868601858107,3,ok,P_Power,SE,own_lags_LGBM_1,seasonal_naive_lag24,0.02570024958019727,own_lags_LGBM_1
-4.4010258986255275,4.682915862894625e-05,59,-59992.61998574234,13631.50805462846,-87279.04799395874,-32706.191977525945,3,ok,P_Power,SE,own_lags_LGBM_2,seasonal_naive_lag168,0.00412096595934727,own_lags_LGBM_2
-3.1077788788945493,0.002918282296350361,59,-16650.931736285598,5357.8238301846,-27375.781374136106,-5926.08209843509,3,ok,P_Power,SE,own_lags_LGBM_2,seasonal_naive_lag24,0.19844319615182454,
3.0898586699610795,0.003073392698695345,59,43341.68824945675,14027.0778954439,15263.441174679538,71419.93532423396,3,ok,P_Power,SE,seasonal_naive_lag168,seasonal_naive_lag24,0.2059173108125881,
-0.9280036607622922,0.35725161517652704,59,-10.471720614261862,11.284137182885736,-33.05937530673761,12.11593407821388,3,ok,P_Power,AE,LagDrop_LGBM,SFS_LGBM,1.0,
-0.4333940405720537,0.6663361724768087,59,-4.59709249498285,10.607188988835583,-25.829688151567858,16.63550316160216,3,ok,P_Power,AE,LagDrop_LGBM,SFS_LGBM_1,1.0,
-0.8946712688715522,0.3746606597028471,59,-9.44642234334088,10.558539959884529,-30.581636388087873,11.688791701406116,3,ok,P_Power,AE,LagDrop_LGBM,SFS_LGBM_2,1.0,
-0.9289631142607095,0.3567583649506596,59,-10.24464750368872,11.028045512702244,-32.31967902241421,11.830384015036772,3,ok,P_Power,AE,LagDrop_LGBM,SFS_shared_LGBM,1.0,
-3.6477691177187723,0.0005679155944556813,59,-75.68205054963063,20.747489248157343,-117.21266252978248,-34.151438569478785,3,ok,P_Power,AE,LagDrop_LGBM,mi_top_k_nolags_LGBM,0.04032200720635337,LagDrop_LGBM
2.686163688501804,0.009412044632441099,59,28.27873317204131,10.52755395849076,7.205544348047969,49.35192199603465,3,ok,P_Power,AE,LagDrop_LGBM,mutual_lags_LGBM_0,0.40471791919496725,
2.825342288167878,0.006466611765580243,59,32.84999514326842,11.626908102724197,9.576209907495489,56.12378037904136,3,ok,P_Power,AE,LagDrop_LGBM,mutual_lags_LGBM_1,0.3039307529822714,
1.985623600927083,0.05180941201924407,59,21.233850625132394,10.6937944408086,-0.1721046788893048,42.63980592915409,3,ok,P_Power,AE,LagDrop_LGBM,mutual_lags_LGBM_2,1.0,
2.443595323356391,0.01760535899416744,59,27.561877415110477,11.279231528914929,4.9840424559592655,50.13971237426169,3,ok,P_Power,AE,LagDrop_LGBM,own_lags_LGBM_0,0.5809768468075256,
2.3606303271592264,0.021626930491133813,59,26.570079860023327,11.255502208174061,4.039744297086003,49.10041542296065,3,ok,P_Power,AE,LagDrop_LGBM,own_lags_LGBM_1,0.6704348452251482,
2.470767526785175,0.016442531380137116,59,26.097289186888887,10.56242196158585,4.954304471462876,47.2402739023149,3,ok,P_Power,AE,LagDrop_LGBM,own_lags_LGBM_2,0.570580833228019,
-4.28620278413427,6.944707878710957e-05,59,-94.44822137267079,22.035406659311267,-138.5568801528645,-50.339562592477066,3,ok,P_Power,AE,LagDrop_LGBM,seasonal_naive_lag168,0.005347425066607437,LagDrop_LGBM
-0.5970120377399336,0.5528228523451668,59,-9.109715301106693,15.258846933125001,-39.65361599503892,21.43418539282553,3,ok,P_Power,AE,LagDrop_LGBM,seasonal_naive_lag24,1.0,
1.6234118295102307,0.109924671623574,59,5.874628119279013,3.6186924429713794,-1.368971813561033,13.118228052119058,3,ok,P_Power,AE,SFS_LGBM,SFS_LGBM_1,1.0,
0.48784354908494476,0.6274997709871393,59,1.0252982709209877,2.101694842217663,-3.181701041083971,5.232297582925947,3,ok,P_Power,AE,SFS_LGBM,SFS_LGBM_2,1.0,
